population,COD_GEO_N
403,97808
355,97808
129,97808
452,97808
401,97808
418,97808
413,97808
419,97808
453,97808
463,97808
464,97808
465,97808
540,97808
524,97808
541,97808
531,97808
517,97808
584,97808
589,97808
595,97808
604,97808
600,97808
602,97808
627,97808
48,97810
18,97810
18,97810
38,97810
38,97810
38,97810
38,97810
23,97810
24,97810
24,97810
24,97810
16,97810
16,97810
16,97810
12,97810
13,97810
22,97810
23,97810
22,97810
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97904
0,97904
0,97904
86,97904
67,97904
67,97904
88,97904
88,97904
88,97904
88,97904
88,97904
128,97904
128,97904
97,97904
96,97904
109,97904
111,97904
106,97904
95,97904
90,97904
85,97904
132,97904
128,97904
130,97904
129,97904
128,97904
122,97904
126,97904
117,97904
116,97904
115,97904
113,97904
93,97904
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
0,97906
5,97906
530,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
0,97908
1,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97912
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
22,97810
22,97810
22,97810
32,97810
0,97902
0,97902
0,97902
0,97902
0,97902
0,97902
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
1133,98005
1211,98005
1211,98005
1252,98005
1252,98005
1252,98005
1248,98005
1248,98005
1287,98005
1286,98005
1267,98005
1248,98005
1236,98005
1281,98005
1318,98005
1293,98005
1306,98005
1269,98005
1258,98005
1225,98005
1180,98005
1111,98005
1112,98005
1067,98005
1060,98005
1059,98005
1048,98005
1094,98005
913,98010
913,98010
896,98010
896,98010
923,98010
923,98010
923,98010
906,98010
906,98010
930,98010
927,98010
922,98010
897,98010
865,98010
854,98010
860,98010
839,98010
836,98010
824,98010
802,98010
797,98010
790,98010
731,98010
740,98010
707,98010
702,98010
702,98010
696,98010
689,98010
980,98012
980,98012
980,98012
980,98012
925,98012
925,98012
900,98012
850,98012
876,98012
882,98012
856,98012
850,98012
861,98012
853,98012
913,98012
896,98012
883,98012
884,98012
856,98012
788,98012
798,98012
782,98012
775,98012
770,98012
762,98012
679,98012
684,98014
684,98014
684,98014
622,98014
622,98014
621,98014
619,98014
613,98014
605,98014
582,98014
564,98014
554,98014
538,98014
596,98014
582,98014
551,98014
537,98014
518,98014
499,98014
498,98014
466,98014
461,98014
454,98014
444,98014
434,98014
5400,98015
5550,98015
5315,98015
5315,98015
5315,98015
3554,98015
3554,98015
2967,98015
1987,98015
1392,98015
1392,98015
1392,98015
1214,98015
1214,98015
1250,98015
1243,98015
1236,98015
1206,98015
1181,98015
1161,98015
1184,98015
1155,98015
1056,98015
1042,98015
1023,98015
1016,98015
1004,98015
971,98015
972,98015
935,98015
921,98015
906,98015
897,98015
878,98015
280,98020
280,98020
335,98020
335,98020
335,98020
350,98020
350,98020
264,98020
264,98020
273,98020
273,98020
273,98020
263,98020
263,98020
286,98020
281,98020
280,98020
282,98020
277,98020
264,98020
270,98020
263,98020
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
0,97914
1133,98005
300,98020
300,98020
261,98020
245,98020
234,98020
243,98020
237,98020
226,98020
216,98020
205,98020
195,98020
207,98020
490,98025
392,98025
392,98025
392,98025
356,98025
356,98025
379,98025
377,98025
399,98025
385,98025
367,98025
375,98025
380,98025
374,98025
275,98025
272,98025
270,98025
272,98025
267,98025
250,98025
282,98025
278,98025
278,98025
281,98025
286,98025
270,98025
480,98030
480,98030
408,98030
408,98030
408,98030
380,98030
380,98030
402,98030
402,98030
417,98030
417,98030
417,98030
380,98030
380,98030
384,98030
371,98030
362,98030
360,98030
330,98030
322,98030
319,98030
312,98030
341,98030
301,98030
302,98030
296,98030
288,98030
278,98030
282,98030
261,98030
263,98030
256,98030
255,98030
246,98030
140,98035
140,98035
112,98035
112,98035
112,98035
98,98035
98,98035
107,98035
107,98035
113,98035
113,98035
113,98035
85,98035
85,98035
86,98035
76,98035
82,98035
89,98035
88,98035
84,98035
79,98035
85,98035
107,98035
95,98035
94,98035
93,98035
88,98035
87,98035
85,98035
86,98035
85,98035
84,98035
86,98035
85,98035
3260,98040
3250,98040
3344,98040
3344,98040
3344,98040
3520,98040
3520,98040
3502,98040
3502,98040
3608,98040
3608,98040
3608,98040
3450,98040
3450,98040
3401,98040
3390,98040
3383,98040
3367,98040
3301,98040
3312,98040
3283,98040
3240,98040
3200,98040
3171,98040
3234,98040
3293,98040
3279,98040
3514,98040
3593,98040
3552,98040
3496,98040
3451,98040
3412,98040
3417,98040
700,98045
720,98045
612,98045
612,98045
612,98045
580,98045
580,98045
552,98045
552,98045
567,98045
567,98045
567,98045
537,98045
537,98045
530,98045
530,98045
544,98045
525,98045
505,98045
508,98045
518,98045
501,98045
438,98045
409,98045
442,98045
463,98045
444,98045
501,98045
507,98045
492,98045
488,98045
482,98045
490,98045
455,98045
560,98050
560,98050
456,98050
456,98050
456,98050
370,98050
370,98050
317,98050
317,98050
325,98050
325,98050
510,98025
401,98025
401,98025
401,98025
380,98025
380,98025
380,98025
380,98025
325,98050
319,98050
319,98050
322,98050
1184,99085
1184,99085
1381,99085
1387,99085
1453,99085
1399,99085
1333,99085
1327,99085
1335,99085
1359,99085
1630,99085
1647,99085
1735,99085
1748,99085
1812,99085
1637,99085
1825,99085
1683,99085
1733,99085
1781,99085
1820,99085
1826,99085
110,99090
412,99090
383,99090
383,99090
383,99090
500,99090
500,99090
529,99090
529,99090
537,99090
537,99090
537,99090
648,99090
648,99090
751,99090
726,99090
753,99090
747,99090
751,99090
740,99090
738,99090
763,99090
737,99090
737,99090
767,99090
779,99090
799,99090
889,99090
819,99090
919,99090
944,99090
971,99090
1005,99090
992,99090
790,99095
1233,99095
1066,99095
1066,99095
1066,99095
1519,99095
1519,99095
1405,99095
1405,99095
1425,99095
1425,99095
1425,99095
1726,99095
1726,99095
2055,99095
2099,99095
2137,99095
2056,99095
2010,99095
2015,99095
2074,99095
2038,99095
2192,99095
2208,99095
2336,99095
2386,99095
2375,99095
2469,99095
2525,99095
2576,99095
2644,99095
2710,99095
2700,99095
2785,99095
65,99100
120,99100
135,99100
135,99100
135,99100
139,99100
139,99100
152,99100
152,99100
152,99100
152,99100
152,99100
191,99100
191,99100
228,99100
233,99100
238,99100
242,99100
245,99100
244,99100
247,99100
247,99100
250,99100
242,99100
256,99100
246,99100
239,99100
313,99100
318,99100
345,99100
354,99100
370,99100
351,99100
380,99100
110,99105
114,99105
110,99105
110,99105
110,99105
120,99105
120,99105
131,99105
131,99105
132,99105
132,99105
132,99105
159,99105
159,99105
196,99105
206,99105
194,99105
187,99105
176,99105
173,99105
168,99105
183,99105
189,99105
199,99105
192,99105
186,99105
183,99105
208,99105
205,99105
205,99105
215,99105
224,99105
226,99105
214,99105
260,99110
315,99110
1986,94095
1986,94095
1986,94095
2100,94095
778,99085
914,99085
914,99085
1044,99085
1044,99085
1060,99085
1060,99085
1060,99085
2100,94095
1966,94095
1966,94095
2031,94095
2031,94095
2031,94095
2137,94095
2137,94095
2278,94095
2312,94095
2361,94095
1060,94100
269,98050
259,98050
239,98050
241,98050
229,98050
221,98050
220,98050
226,98050
1110,93015
971,93015
971,93015
991,93015
991,93015
991,93015
1013,93015
1013,93015
2480,93020
2470,93020
2452,93020
2452,93020
2452,93020
2530,93020
2530,93020
2400,93020
2400,93020
2452,93020
2452,93020
2452,93020
2438,93020
2438,93020
2494,93020
2482,93020
2487,93020
2509,93020
2427,93020
2405,93020
2382,93020
2390,93020
2484,93020
2427,93020
2442,93020
2451,93020
2478,93020
2506,93020
2540,93020
2486,93020
2461,93020
2448,93020
2481,93020
2572,93020
1510,93025
1520,93025
1416,93025
30407,93042
1416,93025
1416,93025
1440,93025
1440,93025
1376,93025
1376,93025
1405,93025
1405,93025
1405,93025
1393,93025
1393,93025
1350,93025
1367,93025
1370,93025
1368,93025
1321,93025
1288,93025
1284,93025
1276,93025
1260,93025
1250,93025
1230,93025
1239,93025
1266,93025
1230,93025
1274,93025
1276,93025
1278,93025
1280,93025
1291,93025
1321,93025
2770,93030
2810,93030
2590,93030
2590,93030
2590,93030
2730,93030
2730,93030
2628,93030
2628,93030
2681,93030
2681,93030
2681,93030
2422,93030
2428,93030
2354,93030
2375,93030
2304,93030
2390,93030
2402,93030
2351,93030
2352,93030
2324,93030
2412,93030
2391,93030
2534,93030
2563,93030
2615,93030
2651,93030
2711,93030
2726,93030
2750,93030
2766,93030
2879,93030
2936,93030
1740,93035
1750,93035
1785,93035
1785,93035
1785,93035
1890,93035
1890,93035
1803,93035
1803,93035
1839,93035
1839,93035
1839,93035
1877,93035
1877,93035
1932,93035
1936,93035
1993,93035
1969,93035
1938,93035
1984,93035
1990,93035
2011,93035
1953,93035
1950,93035
1997,93035
2003,93035
2012,93035
2038,93035
2014,93035
2032,93035
2030,93035
2021,93035
2071,93035
2160,93035
27100,93040
27200,93040
25923,93040
25923,93040
25923,93040
26500,93040
26500,93040
25910,93040
25910,93040
26467,93040
26467,93040
26467,93040
26127,93040
315,98050
306,98050
297,98050
281,98050
287,98050
278,98050
284,98050
265,98050
250,98050
267,98050
26121,93040
26861,93040
26939,93040
30601,93042
30589,93042
30579,93042
30450,93042
30463,93042
985,94100
985,94100
920,94100
920,94100
927,94100
945,94100
923,94100
875,94205
847,94205
835,94205
825,94205
828,94205
795,94205
775,94205
782,94205
753,94205
745,94205
722,94205
723,94205
693,94205
691,94205
679,94205
677,94205
633,94205
1208,94210
1184,94210
1176,94210
1148,94210
1143,94210
1106,94210
1081,94210
1101,94210
1124,94210
1147,94210
1222,94210
1225,94210
1222,94210
1223,94210
1204,94210
1224,94210
1219,94210
548,94215
563,94215
560,94215
559,94215
565,94215
572,94215
559,94215
557,94215
542,94215
530,94215
479,94215
494,94215
469,94215
471,94215
475,94215
481,94215
430,94215
644,94220
623,94220
614,94220
607,94220
606,94220
628,94220
607,94220
612,94220
621,94220
613,94220
589,94220
587,94220
571,94220
567,94220
575,94220
581,94220
549,94220
793,94225
825,94225
830,94225
831,94225
851,94225
1030,94225
1000,94225
1020,94225
1036,94225
1047,94225
821,94225
1051,94225
1056,94225
1074,94225
1084,94225
1102,94225
990,94225
416,94230
409,94230
400,94230
407,94230
403,94230
458,94230
458,94230
455,94230
468,94230
462,94230
415,94230
408,94230
397,94230
401,94230
412,94230
412,94230
440,94230
2012,94235
2035,94235
2019,94235
1988,94235
1959,94235
2063,94235
2038,94235
2104,94235
2083,94235
2100,94235
1981,94235
2013,94235
2031,94235
2031,94235
2043,94235
2043,94235
2123,94235
4798,94240
4784,94240
4781,94240
4794,94240
4797,94240
4841,94240
4861,94240
4998,94240
5125,94240
5232,94240
5570,94240
5733,94240
5847,94240
5890,94240
6016,94240
6098,94240
5981,94240
2364,94245
2414,94245
2387,94245
2436,94245
2453,94245
2610,94245
2618,94245
2725,94245
2792,94245
2789,94245
2711,94245
2732,94245
2749,94245
2748,94245
2793,94245
2793,94245
2849,94245
308,99110
308,99110
308,99110
350,99110
350,99110
351,99110
1070,94100
1045,94100
1045,94100
1045,94100
1100,94100
1100,94100
953,94100
953,94100
985,94100
351,99110
355,99110
355,99110
355,99110
394,99110
394,99110
411,99110
390,99110
409,99110
418,99110
473,99110
466,99110
470,99110
473,99110
474,99110
460,99110
489,99110
481,99110
31337,93042
30868,93042
251,98050
620,98055
620,98055
606,98055
606,98055
606,98055
620,98055
620,98055
526,98055
526,98055
546,98055
546,98055
546,98055
476,98055
476,98055
462,98055
453,98055
441,98055
432,98055
407,98055
383,98055
383,98055
365,98055
397,98055
369,98055
368,98055
356,98055
338,98055
300,98055
302,98055
290,98055
276,98055
267,98055
267,98055
270,98055
620,98804
630,98804
644,98804
644,98804
644,98804
710,98804
710,98804
758,98804
758,98804
778,98804
778,98804
778,98804
833,98804
833,98804
916,98804
931,98804
931,98804
936,98804
975,98804
974,98804
982,98804
999,98804
973,98804
981,98804
976,98804
959,98804
947,98804
1016,98804
1031,98804
1034,98804
1024,98804
1013,98804
1008,98804
985,98804
460,98806
470,98806
491,98806
491,98806
491,98806
560,98806
560,98806
598,98806
598,98806
618,98806
618,98806
618,98806
639,98806
639,98806
680,98806
679,98806
694,98806
686,98806
766,98806
786,98806
797,98806
784,98806
814,98806
808,98806
835,98806
830,98806
823,98806
855,98806
855,98806
844,98806
848,98806
856,98806
869,98806
865,98806
270,98808
260,98808
351,98808
351,98808
351,98808
400,98808
400,98808
365,98808
365,98808
376,98808
376,98808
376,98808
431,98808
431,98808
426,98808
428,98808
439,98808
423,98808
391,98808
394,98808
402,98808
389,98808
429,98808
421,98808
421,98808
419,98808
414,98808
473,98808
479,98808
464,98808
461,98808
456,98808
462,98808
560,98808
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98902
0,98904
0,98904
30612,93042
30134,93042
30359,93042
30146,93042
30163,93042
31221,93042
31398,93042
31334,93042
31145,93042
31045,93042
0,98904
0,98904
0,98904
0,98904
0,98904
0,98904
0,98904
0,98904
0,98904
0,98904
185,99115
185,99115
185,99115
220,99115
220,99115
236,99115
236,99115
243,99115
243,99115
243,99115
257,99115
257,99115
281,99115
274,99115
289,99115
296,99115
311,99115
305,99115
314,99115
331,99115
323,99115
328,99115
333,99115
342,99115
351,99115
394,99115
399,99115
413,99115
426,99115
449,99115
449,99115
427,99115
927,99120
945,99120
945,99120
1091,99120
1091,99120
1105,99120
1105,99120
1105,99120
1169,99120
1169,99120
1364,99120
1327,99120
1408,99120
1319,99120
1352,99120
1353,99120
1390,99120
1452,99120
1490,99120
1496,99120
1532,99120
1599,99120
1646,99120
1756,99120
1791,99120
1808,99120
1824,99120
1863,99120
1891,99120
1858,99120
340,99125
317,99125
337,99125
337,99125
337,99125
350,99125
350,99125
375,99125
375,99125
380,99125
380,99125
380,99125
411,99125
411,99125
448,99125
457,99125
468,99125
481,99125
476,99125
484,99125
483,99125
484,99125
527,99125
530,99125
548,99125
569,99125
602,99125
647,99125
666,99125
676,99125
684,99125
681,99125
696,99125
661,99125
240,99130
343,99130
337,99130
337,99130
337,99130
389,99130
389,99130
404,99130
404,99130
411,99130
411,99130
411,99130
479,99130
479,99130
537,99130
479,99130
544,99130
562,99130
560,99130
550,99130
552,99130
572,99130
615,99130
614,99130
634,99130
636,99130
654,99130
715,99130
739,99130
732,99130
771,99130
778,99130
793,99130
779,99130
570,99135
628,99135
663,99135
663,99135
663,99135
700,99135
700,99135
823,99135
823,99135
836,99135
836,99135
836,99135
929,99135
929,99135
1002,99135
920,94250
948,94250
918,94250
900,94250
885,94250
889,94250
879,94250
881,94250
